cur_bw_cam;cur_bw_hr;cur_bw_dht;cur_delay_cam;cur_delay_hr;cur_delay_dht;action;reward;next_bw_cam;next_bw_hr;next_bw_dht;next_delay_cam;next_delay_hr;next_delay_dht;next_prio_cam;next_prio_hr;next_prio_dht;next_pkt_cam;next_pkt_hr;next_pkt_dht;done
5.375.584;61.528;537.968;5.0;2.0;5.0;3;29.781;5.375.584;61.528;537.968;2.618.970.992.149.540;13.535.045.132.520.100;31.028.149.576.910.600;1;1;1;656;751;656;FALSE
5.130.528;5.744.416;5.129.504;5.0;2.0;5.0;0;29.734;5.130.528;5.744.416;5.129.504;1.702.592.284.972.210;19.276.917.445.863.800;3.922.705.803.097.180;2;1;0;626;701;626;FALSE
5.130.528;5.744.416;5.129.504;5.0;2.0;5.0;1;29.831;5.130.528;5.744.416;5.129.504;29.399.089.804.876.500;0.6709844209447173;427.427.098.017.265;1;2;0;626;701;626;FALSE
5.130.528;5.744.416;5.129.504;5.0;2.0;5.0;2;29.748;5.130.528;5.744.416;5.129.504;23.911.733.374.159.300;19.411.076.944.355.600;10.078.858.794.674.500;0;1;2;626;701;626;FALSE
5.130.528;5.744.416;5.129.504;5.0;2.0;5.0;3;29.747;5.130.528;5.744.416;5.129.504;3.064.842.133.169.710;16.656.535.146.463.200;2.475.779.456.594.450;1;1;1;626;701;626;FALSE
5.348.488;6.131.368;5.342.344;5.0;2.0;5.0;0;2.971;5.348.488;6.131.368;5.342.344;13.147.567.187.561.100;21.805.471.898.153.600;456.929.688.053.959;2;1;0;652;748;652;FALSE
5.348.488;6.131.368;5.342.344;5.0;2.0;5.0;1;29.824;5.348.488;6.131.368;5.342.344;26.653.957.463.650.900;0.8380730428258434;38.768.982.413.328.100;1;2;0;652;748;652;FALSE
5.348.488;6.131.368;5.342.344;5.0;2.0;5.0;2;29.773;5.348.488;6.131.368;5.342.344;1.511.007.337.350.630;18.824.047.222.725.400;0.8974066465872979;0;1;2;652;748;652;FALSE
5.348.488;6.131.368;5.342.344;5.0;2.0;5.0;3;29.677;5.348.488;6.131.368;5.342.344;1.775.849.351.244.730;2.699.746.362.609.180;17.551.730.922.289.300;1;1;1;652;748;652;FALSE
5.693.248;6.429.928;5.411.824;5.0;2.0;5.0;0;29.655;5.693.248;6.429.928;5.411.824;0.766568506485265;28.421.056.378.748.300;4.547.905.737.534.840;2;1;0;694;784;660;FALSE
5.693.248;6.429.928;5.411.824;5.0;2.0;5.0;1;29.866;5.693.248;6.429.928;5.411.824;13.768.749.491.389.400;0.6672183508885285;39.656.597.409.278.100;1;2;0;694;784;660;FALSE
5.693.248;6.429.928;5.411.824;5.0;2.0;5.0;2;29.783;5.693.248;6.429.928;5.411.824;34.755.414.946.178.800;13.745.650.870.759.200;0.9743326771990373;0;1;2;694;784;660;FALSE
5.693.248;6.429.928;5.411.824;5.0;2.0;5.0;3;29.671;5.693.248;6.429.928;5.411.824;2.091.816.356.374.770;263.947.635.229.139;229.433.788.186.219;1;1;1;694;784;660;FALSE
5.265.496;588.984;5.558.184;5.0;2.0;5.0;0;29.643;5.265.496;588.984;5.558.184;10.728.205.792.303.800;30.210.681.906.689.100;3.316.340.237.539.670;2;1;0;642;718;678;FALSE
5.265.496;588.984;5.558.184;5.0;2.0;5.0;1;29.761;5.265.496;588.984;5.558.184;14.940.800.868.167.100;17.154.700.028.608.400;3.724.145.572.676.020;1;2;0;642;718;678;FALSE
5.265.496;588.984;5.558.184;5.0;2.0;5.0;2;29.786;5.265.496;588.984;5.558.184;25.621.022.040.261.000;14.012.755.799.078.600;231.175.985.875.021;0;1;2;642;718;678;FALSE
5.265.496;588.984;5.558.184;5.0;2.0;5.0;3;29.814;5.265.496;588.984;5.558.184;1.127.336.396.166.150;152.341.693.180.511;11.391.000.632.541.000;1;1;1;642;718;678;FALSE
5.265.496;588.984;5.558.184;5.0;2.0;5.0;0;29.754;5.265.496;588.984;5.558.184;21.373.302.408.989.300;15.186.966.565.535.200;5.168.724.417.905.670;2;1;0;642;718;678;FALSE
5.265.496;588.984;5.558.184;5.0;2.0;5.0;1;29.774;5.265.496;588.984;5.558.184;3.080.580.225.089.940;1.257.470.019.853.020;38.493.583.878.934.600;1;2;0;642;718;678;FALSE
5.265.496;588.984;5.558.184;5.0;2.0;5.0;2;29.754;5.265.496;588.984;5.558.184;18.893.108.658.367.400;18.539.691.391.034.800;2.279.364.191.987.060;0;1;2;642;718;678;FALSE
5.265.496;588.984;5.558.184;5.0;2.0;5.0;3;29.806;5.265.496;588.984;5.558.184;15.198.313.495.499.600;14.271.075.738.150.000;2.064.100.730.667.440;1;1;1;642;718;678;FALSE
5.795.448;6.557.144;573.708;5.0;2.0;5.0;0;2.96;5.795.448;6.557.144;573.708;1.311.151.794.563.480;3.245.988.516.246.520;4.896.927.982.999.790;2;1;0;707;800;700;FALSE
5.795.448;6.557.144;573.708;5.0;2.0;5.0;1;29.685;5.795.448;6.557.144;573.708;20.712.654.661.581.000;23.049.531.082.636.800;42.799.099.835.263.500;1;2;0;707;800;700;FALSE
5.795.448;6.557.144;573.708;5.0;2.0;5.0;2;29.691;5.795.448;6.557.144;573.708;34.474.450.708.278.400;2.143.986.794.065.050;2.527.420.694.996.210;0;1;2;707;800;700;FALSE
5.795.448;6.557.144;573.708;5.0;2.0;5.0;3;29.786;5.795.448;6.557.144;573.708;26.265.997.236.370.300;13.673.088.823.099.600;25.075.132.954.991.000;1;1;1;707;800;700;FALSE
5.338.712;5.941.848;5.395.032;5.0;2.0;5.0;0;29.603;5.338.712;5.941.848;5.395.032;0.7177043025407541;34.254.362.996.306.000;39.634.803.823.420.900;2;1;0;651;725;658;FALSE
5.338.712;5.941.848;5.395.032;5.0;2.0;5.0;1;29.833;5.338.712;5.941.848;5.395.032;2.434.320.408.041.510;0.7578792986521792;4.263.639.243.380.580;1;2;0;651;725;658;FALSE
5.338.712;5.941.848;5.395.032;5.0;2.0;5.0;2;29.789;5.338.712;5.941.848;5.395.032;18.388.165.491.291.000;16.520.016.089.295.900;0.9049543210646196;0;1;2;651;725;658;FALSE
5.338.712;5.941.848;5.395.032;5.0;2.0;5.0;3;29.784;5.338.712;5.941.848;5.395.032;31.059.448.197.024.800;13.098.853.333.645.400;23.108.527.348.970.000;1;1;1;651;725;658;FALSE
5.338.712;5.941.848;5.395.032;5.0;2.0;5.0;0;29.614;5.338.712;5.941.848;5.395.032;16.166.296.728.480.100;31.678.620.909.409.700;36.676.229.672.874.600;2;1;0;651;725;658;FALSE
5.338.712;5.941.848;5.395.032;5.0;2.0;5.0;1;29.839;5.338.712;5.941.848;5.395.032;30.280.762.429.672.800;0.6686030873811188;33.533.258.248.077.700;1;2;0;651;725;658;FALSE
5.338.712;5.941.848;5.395.032;5.0;2.0;5.0;2;29.671;5.338.712;5.941.848;5.395.032;26.347.695.779.894.500;27.026.446.284.319.400;0.6215703648247106;0;1;2;651;725;658;FALSE
5.338.712;5.941.848;5.395.032;5.0;2.0;5.0;3;29.702;5.338.712;5.941.848;5.395.032;1.863.050.762.002.710;23.031.554.359.119.500;30.794.774.121.681.100;1;1;1;651;725;658;FALSE
5.843.848;662.516;5.827.464;5.0;2.0;5.0;0;29.609;5.843.848;662.516;5.827.464;1.685.857.899.238.160;3.174.391.971.414.500;3.946.226.950.050.180;2;1;0;713;808;711;FALSE
5.843.848;662.516;5.827.464;5.0;2.0;5.0;1;2.987;5.843.848;662.516;5.827.464;19.370.798.054.807.400;0.55777709862017;3.536.325.950.432.480;1;2;0;713;808;711;FALSE
5.843.848;662.516;5.827.464;5.0;2.0;5.0;2;29.628;5.843.848;662.516;5.827.464;19.734.767.828.944.000;31.967.466.172.740.400;12.921.591.864.867.300;0;1;2;713;808;711;FALSE
5.843.848;662.516;5.827.464;5.0;2.0;5.0;3;29.691;5.843.848;662.516;5.827.464;18.256.878.190.681.900;2.594.791.648.540.060;12.848.358.047.650.200;1;1;1;713;808;711;FALSE
5.089.504;5.711.696;5.106.912;5.0;2.0;5.0;0;29.614;5.089.504;5.711.696;5.106.912;21.370.068.307.430.700;2.982.233.304.080.310;4.504.615.301.707.150;2;1;0;621;697;623;FALSE
5.089.504;5.711.696;5.106.912;5.0;2.0;5.0;1;29.819;5.089.504;5.711.696;5.106.912;2.434.066.828.425.270;0.8181943734363084;5.015.407.091.726.590;1;2;0;621;697;623;FALSE
5.089.504;5.711.696;5.106.912;5.0;2.0;5.0;2;29.756;5.089.504;5.711.696;5.106.912;17.671.113.666.185.900;2.022.484.100.218.530;0.6233431409083587;0;1;2;621;697;623;FALSE
5.089.504;5.711.696;5.106.912;5.0;2.0;5.0;3;29.789;5.089.504;5.711.696;5.106.912;3.032.165.615.990.170;12.519.582.370.217.600;2.491.135.664.333.570;1;1;1;621;697;623;FALSE
5.456.096;6.233.984;5.448.472;5.0;2.0;5.0;0;29.699;5.456.096;6.233.984;5.448.472;13.550.599.008.672.200;23.511.822.637.441.900;3.878.698.779.487.200;2;1;0;666;760;665;FALSE
5.456.096;6.233.984;5.448.472;5.0;2.0;5.0;1;29.835;5.456.096;6.233.984;5.448.472;20.263.675.833.610.900;0.7350596918901722;5.085.576.977.789.530;1;2;0;666;760;665;FALSE
5.456.096;6.233.984;5.448.472;5.0;2.0;5.0;2;29.664;5.456.096;6.233.984;5.448.472;2.851.971.269.064.570;26.039.558.906.521.900;18.883.744.786.982.300;0;1;2;666;760;665;FALSE
5.456.096;6.233.984;5.448.472;5.0;2.0;5.0;3;29.739;5.456.096;6.233.984;5.448.472;14.291.179.873.163.900;21.713.546.205.995.600;15.759.892.397.566.800;1;1;1;666;760;665;FALSE
5.456.096;6.233.984;5.448.472;5.0;2.0;5.0;0;29.718;5.456.096;6.233.984;5.448.472;21.393.123.377.455.500;19.613.551.143.001.600;4.321.150.748.933.790;2;1;0;666;760;665;FALSE
5.456.096;6.233.984;5.448.472;5.0;2.0;5.0;1;29.681;5.456.096;6.233.984;5.448.472;2.584.283.306.550.680;22.125.509.292.898.800;45.781.836.776.163.100;1;2;0;666;760;665;FALSE
5.456.096;6.233.984;5.448.472;5.0;2.0;5.0;2;29.642;5.456.096;6.233.984;5.448.472;2.471.894.264.409.000;2.997.650.935.720.070;0.8942864100762151;0;1;2;666;760;665;FALSE
5.456.096;6.233.984;5.448.472;5.0;2.0;5.0;3;29.785;5.456.096;6.233.984;5.448.472;221.795.548.562.781;15.766.357.059.955.200;12.881.816.935.450.400;1;1;1;666;760;665;FALSE
5.183.064;6.176.072;518.864;5.0;2.0;5.0;0;29.727;5.183.064;6.176.072;518.864;1.360.722.317.440.660;2.019.537.220.794.800;4.400.675.283.602.730;2;1;0;632;753;633;FALSE
5.183.064;6.176.072;518.864;5.0;2.0;5.0;1;2.968;5.183.064;6.176.072;518.864;24.985.316.484.252.800;22.336.127.007.080.500;4.657.286.218.292.780;1;2;0;632;753;633;FALSE
5.183.064;6.176.072;518.864;5.0;2.0;5.0;2;29.787;5.183.064;6.176.072;518.864;20.452.269.224.657.000;14.890.442.011.880.300;2.333.239.485.388.940;0;1;2;632;753;633;FALSE
5.183.064;6.176.072;518.864;5.0;2.0;5.0;3;29.628;5.183.064;6.176.072;518.864;1.614.934.793.054.600;3.131.393.536.346.090;26.639.756.781.001.000;1;1;1;632;753;633;FALSE
5.636.312;6.017.184;5.636.312;5.0;2.0;5.0;0;29.694;5.636.312;6.017.184;5.636.312;23.944.032.974.333.200;21.170.231.942.367.700;4.627.946.627.281.250;2;1;0;688;734;688;FALSE
5.636.312;6.017.184;5.636.312;5.0;2.0;5.0;1;29.705;5.636.312;6.017.184;5.636.312;22.157.719.446.677.400;21.021.972.672.704.300;4.031.287.750.460.220;1;2;0;688;734;688;FALSE
5.636.312;6.017.184;5.636.312;5.0;2.0;5.0;2;29.628;5.636.312;6.017.184;5.636.312;2.434.925.291.187.550;3.043.414.772.074.510;19.260.730.385.326.400;0;1;2;688;734;688;FALSE
5.636.312;6.017.184;5.636.312;5.0;2.0;5.0;3;29.773;5.636.312;6.017.184;5.636.312;22.853.606.569.043.000;15.567.385.388.029.000;2.609.435.812.507.470;1;1;1;688;734;688;FALSE
5.636.312;6.017.184;5.636.312;5.0;2.0;5.0;0;2.966;5.636.312;6.017.184;5.636.312;0.7793145665525181;2.740.554.287.583.830;4.991.647.078.914.040;2;1;0;688;734;688;FALSE
5.636.312;6.017.184;5.636.312;5.0;2.0;5.0;1;29.869;5.636.312;6.017.184;5.636.312;16.432.344.197.910.300;0.5698512215278824;4.077.232.278.988.660;1;2;0;688;734;688;FALSE
5.636.312;6.017.184;5.636.312;5.0;2.0;5.0;2;29.768;5.636.312;6.017.184;5.636.312;2.191.159.710.643.520;16.893.994.973.304.200;19.434.672.450.399.100;0;1;2;688;734;688;FALSE
5.636.312;6.017.184;5.636.312;5.0;2.0;5.0;3;29.697;5.636.312;6.017.184;5.636.312;25.813.685.721.743.800;23.201.679.191.660.600;1.980.609.482.179.310;1;1;1;688;734;688;FALSE
5.027.192;5.993.392;5.026.168;5.0;2.0;5.0;0;29.789;5.027.192;5.993.392;5.026.168;0.5444377406350034;15.009.974.426.957.900;4.970.705.217.434.700;2;1;0;613;731;613;FALSE
5.027.192;5.993.392;5.026.168;5.0;2.0;5.0;1;29.735;5.027.192;5.993.392;5.026.168;2.412.732.073.259.840;17.590.755.941.869.700;4.045.829.260.074.800;1;2;0;613;731;613;FALSE
5.027.192;5.993.392;5.026.168;5.0;2.0;5.0;2;29.719;5.027.192;5.993.392;5.026.168;20.042.516.331.098.000;22.744.703.902.666.300;1.315.088.060.888.150;0;1;2;613;731;613;FALSE
5.027.192;5.993.392;5.026.168;5.0;2.0;5.0;3;29.659;5.027.192;5.993.392;5.026.168;12.517.204.804.841.600;30.042.645.270.963.500;15.090.111.295.828.100;1;1;1;613;731;613;FALSE
5.432.048;5.855.984;5.425.344;5.0;2.0;5.0;0;29.664;5.432.048;5.855.984;5.425.344;11.201.532.185.549.100;26.986.638.514.506.500;4.376.183.993.168.950;2;1;0;663;714;662;FALSE
5.432.048;5.855.984;5.425.344;5.0;2.0;5.0;1;29.798;5.432.048;5.855.984;5.425.344;22.726.422.884.446.100;10.490.477.871.130.300;5.173.426.661.934.710;1;2;0;663;714;662;FALSE
5.432.048;5.855.984;5.425.344;5.0;2.0;5.0;2;29.714;5.432.048;5.855.984;5.425.344;23.598.952.369.808.000;22.308.877.078.137.800;15.250.205.959.699.300;0;1;2;663;714;662;FALSE
5.432.048;5.855.984;5.425.344;5.0;2.0;5.0;3;29.715;5.432.048;5.855.984;5.425.344;14.011.763.961.692.500;23.425.243.022.308.000;22.293.956.530.112.400;1;1;1;663;714;662;FALSE
5.175.976;57.914;5.163.432;5.0;2.0;5.0;0;29.616;5.175.976;57.914;5.163.432;1.889.662.150.133.180;3.113.605.563.885.790;3.531.024.215.574.630;2;1;0;631;706;630;FALSE
5.175.976;57.914;5.163.432;5.0;2.0;5.0;1;29.811;5.175.976;57.914;5.163.432;2.869.168.070.313.170;0.897161975549843;4.143.942.703.279.370;1;2;0;631;706;630;FALSE
5.175.976;57.914;5.163.432;5.0;2.0;5.0;2;29.651;5.175.976;57.914;5.163.432;28.246.936.366.801.700;27.431.746.657.543.700;179.833.779.472.731;0;1;2;631;706;630;FALSE
5.175.976;57.914;5.163.432;5.0;2.0;5.0;3;2.97;5.175.976;57.914;5.163.432;18.654.572.218.676.000;23.214.913.343.868.300;30.688.500.710.687.900;1;1;1;631;706;630;FALSE
5.370.688;6.146.368;5.394.032;5.0;2.0;5.0;0;2.969;5.370.688;6.146.368;5.394.032;15.004.947.899.697.500;2.439.287.801.728.300;36.556.106.044.158.900;2;1;0;655;750;658;FALSE
5.370.688;6.146.368;5.394.032;5.0;2.0;5.0;1;29.803;5.370.688;6.146.368;5.394.032;14.721.091.366.996.800;128.480.883.566.048;3.906.870.343.907.300;1;2;0;655;750;658;FALSE
5.370.688;6.146.368;5.394.032;5.0;2.0;5.0;2;29.755;5.370.688;6.146.368;5.394.032;28.358.300.438.023.900;179.922.490.331.689;0.8212517564138431;0;1;2;655;750;658;FALSE
5.370.688;6.146.368;5.394.032;5.0;2.0;5.0;3;29.692;5.370.688;6.146.368;5.394.032;2.247.185.034.302.490;2.411.691.021.585.270;2.162.445.023.176.810;1;1;1;655;750;658;FALSE
5.370.688;6.146.368;5.394.032;5.0;2.0;5.0;0;29.676;5.370.688;6.146.368;5.394.032;0.8650141270113607;25.511.625.245.532.400;5.140.377.569.221.620;2;1;0;655;750;658;FALSE
5.370.688;6.146.368;5.394.032;5.0;2.0;5.0;1;29.768;5.370.688;6.146.368;5.394.032;18.442.097.324.254.500;15.543.416.488.245.600;3.957.607.426.973.520;1;2;0;655;750;658;FALSE
5.370.688;6.146.368;5.394.032;5.0;2.0;5.0;2;29.774;5.370.688;6.146.368;5.394.032;2.959.517.099.138.360;14.610.774.556.551.400;20.400.812.893.329.600;0;1;2;655;750;658;FALSE
5.370.688;6.146.368;5.394.032;5.0;2.0;5.0;3;2.965;5.370.688;6.146.368;5.394.032;31.076.702.676.170.700;27.376.305.042.188.000;14.332.712.319.173.300;1;1;1;655;750;658;FALSE
5.051.576;5.673.144;50.526;5.0;2.0;5.0;0;2.968;5.051.576;5.673.144;50.526;0.557129905302461;2.698.808.025.755.220;3.879.316.300.384.150;2;1;0;616;692;616;FALSE
5.051.576;5.673.144;50.526;5.0;2.0;5.0;1;2.976;5.051.576;5.673.144;50.526;27.155.291.008.021.500;14.434.656.348.142.800;412.075.327.916.933;1;2;0;616;692;616;FALSE
5.051.576;5.673.144;50.526;5.0;2.0;5.0;2;29.758;5.051.576;5.673.144;50.526;16.767.322.765.575.700;20.196.316.947.671.200;0.6911882082059839;0;1;2;616;692;616;FALSE
5.051.576;5.673.144;50.526;5.0;2.0;5.0;3;29.845;5.051.576;5.673.144;50.526;1.244.010.068.078.610;11.742.724.962.324.000;12.698.948.440.251.600;1;1;1;616;692;616;FALSE
5.442.408;6.217.576;5.436.376;5.0;2.0;5.0;0;29.782;5.442.408;6.217.576;5.436.376;12.169.158.104.793.900;15.760.753.929.043.100;36.413.319.686.629.200;2;1;0;664;758;663;FALSE
5.442.408;6.217.576;5.436.376;5.0;2.0;5.0;1;29.777;5.442.408;6.217.576;5.436.376;2.174.389.735.376.500;14.624.683.115.427.200;33.588.509.481.823.100;1;2;0;664;758;663;FALSE
5.442.408;6.217.576;5.436.376;5.0;2.0;5.0;2;29.655;5.442.408;6.217.576;5.436.376;31.843.808.773.561.400;27.400.875.826.230.800;0.7296102283393386;0;1;2;664;758;663;FALSE
5.442.408;6.217.576;5.436.376;5.0;2.0;5.0;3;2.968;5.442.408;6.217.576;5.436.376;15.733.216.346.724.800;2.583.143.223.778.980;29.858.882.307.273.400;1;1;1;664;758;663;FALSE
524.728;5.872.912;5.243.784;5.0;2.0;5.0;0;29.644;524.728;5.872.912;5.243.784;12.383.658.648.354.300;2.855.948.345.132.610;45.309.769.217.254;2;1;0;640;716;640;FALSE
524.728;5.872.912;5.243.784;5.0;2.0;5.0;1;29.815;524.728;5.872.912;5.243.784;20.808.428.185.132.500;1.027.429.695.171.690;4.018.552.314.278.110;1;2;0;640;716;640;FALSE
524.728;5.872.912;5.243.784;5.0;2.0;5.0;2;29.802;524.728;5.872.912;5.243.784;2.093.069.279.970.960;14.930.034.476.991.800;0.7272386795467556;0;1;2;640;716;640;FALSE
524.728;5.872.912;5.243.784;5.0;2.0;5.0;3;29.828;524.728;5.872.912;5.243.784;19.940.109.305.791.300;11.959.882.122.521.800;12.943.266.249.571.500;1;1;1;640;716;640;FALSE
524.728;5.872.912;5.243.784;5.0;2.0;5.0;0;29.689;524.728;5.872.912;5.243.784;13.335.025.122.274.300;24.557.215.279.643.500;3.874.022.485.834.030;2;1;0;640;716;640;FALSE
524.728;5.872.912;5.243.784;5.0;2.0;5.0;1;29.848;524.728;5.872.912;5.243.784;1.957.372.216.786.790;0.6719649103993401;45.798.291.592.210.900;1;2;0;640;716;640;FALSE
524.728;5.872.912;5.243.784;5.0;2.0;5.0;2;29.603;524.728;5.872.912;5.243.784;2.726.568.811.967.570;32.345.797.196.371.000;18.708.128.406.246.300;0;1;2;640;716;640;FALSE
524.728;5.872.912;5.243.784;5.0;2.0;5.0;3;29.676;524.728;5.872.912;5.243.784;1.306.566.322.055.960;2.854.841.749.328.420;12.356.593.258.051.200;1;1;1;640;716;640;FALSE
566.148;6.428.488;556.912;5.0;2.0;5.0;0;29.717;566.148;6.428.488;556.912;19.801.311.002.685.700;2.037.856.586.588.750;39.155.815.911.819.600;2;1;0;691;784;679;FALSE
566.148;6.428.488;556.912;5.0;2.0;5.0;1;29.737;566.148;6.428.488;556.912;2.579.010.389.144.040;17.109.375.825.176.900;4.077.504.634.735.150;1;2;0;691;784;679;FALSE
566.148;6.428.488;556.912;5.0;2.0;5.0;2;29.779;566.148;6.428.488;556.912;1.914.497.514.146.110;15.930.490.746.300.600;2.324.543.352.371.510;0;1;2;691;784;679;FALSE
566.148;6.428.488;556.912;5.0;2.0;5.0;3;29.661;566.148;6.428.488;556.912;27.824.179.295.578.900;2.672.827.092.341.190;15.857.585.968.807;1;1;1;691;784;679;FALSE
5.205.152;5.823.648;5.303.968;5.0;2.0;5.0;0;29.744;5.205.152;5.823.648;5.303.968;0.779401458996773;2.028.332.840.942.860;3.731.630.461.405.550;2;1;0;635;710;647;FALSE
5.205.152;5.823.648;5.303.968;5.0;2.0;5.0;1;29.768;5.205.152;5.823.648;5.303.968;13.442.854.454.585.300;1.601.861.964.641.200;4.515.568.704.441.060;1;2;0;635;710;647;FALSE
5.205.152;5.823.648;5.303.968;5.0;2.0;5.0;2;29.662;5.205.152;5.823.648;5.303.968;3.391.559.616.785.730;24.916.110.747.583.200;20.694.984.165.912.100;0;1;2;635;710;647;FALSE
5.205.152;5.823.648;5.303.968;5.0;2.0;5.0;3;29.681;5.205.152;5.823.648;5.303.968;2.273.989.625.624.940;25.243.949.385.554.600;2.141.031.823.906.500;1;1;1;635;710;647;FALSE
5.375.928;6.157.136;5.269.728;5.0;2.0;5.0;0;29.775;5.375.928;6.157.136;5.269.728;0.7613285767805404;1.753.084.098.397.700;3.410.608.192.245.540;2;1;0;656;751;643;FALSE
5.375.928;6.157.136;5.269.728;5.0;2.0;5.0;1;29.805;5.375.928;6.157.136;5.269.728;21.994.296.294.937.700;1.161.462.548.362.430;35.217.258.570.258.400;1;2;0;656;751;643;FALSE
5.375.928;6.157.136;5.269.728;5.0;2.0;5.0;2;2.972;5.375.928;6.157.136;5.269.728;30.371.118.008.034.900;19.764.335.737.186.400;2.153.993.424.038.910;0;1;2;656;751;643;FALSE
5.375.928;6.157.136;5.269.728;5.0;2.0;5.0;3;29.765;5.375.928;6.157.136;5.269.728;15.886.561.935.174.500;17.456.394.137.949.300;2.857.265.001.716.220;1;1;1;656;751;643;FALSE
5.554.928;6.154.072;5.661.128;5.0;2.0;5.0;0;29.682;5.554.928;6.154.072;5.661.128;11.209.033.229.292.900;2.494.263.326.943.080;4.573.566.436.025.160;2;1;0;678;751;691;FALSE
5.554.928;6.154.072;5.661.128;5.0;2.0;5.0;1;29.831;5.554.928;6.154.072;5.661.128;1.275.073.971.376.000;0.936551963122839;4.964.972.557.385.420;1;2;0;678;751;691;FALSE
5.554.928;6.154.072;5.661.128;5.0;2.0;5.0;2;29.751;5.554.928;6.154.072;5.661.128;2.817.526.304.614.220;1.765.583.028.093.560;15.845.159.276.272.900;0;1;2;678;751;691;FALSE
5.554.928;6.154.072;5.661.128;5.0;2.0;5.0;3;29.834;5.554.928;6.154.072;5.661.128;1.202.491.847.794.490;1.263.175.551.072.860;15.785.612.738.328.500;1;1;1;678;751;691;FALSE
5.582.968;6.366.328;5.583.992;5.0;2.0;5.0;0;29.703;5.582.968;6.366.328;5.583.992;17.880.323.658.693.400;2.117.090.589.721.690;4.904.410.293.694.360;2;1;0;681;777;681;FALSE
5.582.968;6.366.328;5.583.992;5.0;2.0;5.0;1;29.766;5.582.968;6.366.328;5.583.992;2.332.517.806.013.360;13.679.800.815.148.500;50.788.468.283.080.500;1;2;0;681;777;681;FALSE
5.582.968;6.366.328;5.583.992;5.0;2.0;5.0;2;29.611;5.582.968;6.366.328;5.583.992;32.851.123.368.562.000;30.756.414.326.310.800;1.577.788.463.329.760;0;1;2;681;777;681;FALSE
5.582.968;6.366.328;5.583.992;5.0;2.0;5.0;3;2.973;5.582.968;6.366.328;5.583.992;1.850.645.005.746.910;21.024.993.879.178.800;2.303.515.039.588.750;1;1;1;681;777;681;FALSE
5.582.968;6.366.328;5.583.992;5.0;2.0;5.0;0;29.641;5.582.968;6.366.328;5.583.992;2.341.460.068.958.270;26.581.814.160.317.000;4.609.201.129.107.240;2;1;0;681;777;681;FALSE
5.582.968;6.366.328;5.583.992;5.0;2.0;5.0;1;29.693;5.582.968;6.366.328;5.583.992;1.677.740.744.679.530;23.851.021.432.055.100;34.985.976.679.708.500;1;2;0;681;777;681;FALSE
5.582.968;6.366.328;5.583.992;5.0;2.0;5.0;2;29.629;5.582.968;6.366.328;5.583.992;19.760.755.543.611.800;3.192.547.847.521.770;12.510.896.255.549.300;0;1;2;681;777;681;FALSE
5.582.968;6.366.328;5.583.992;5.0;2.0;5.0;3;29.769;5.582.968;6.366.328;5.583.992;2.274.396.240.446.560;1.546.062.042.504.500;3.060.322.419.888.090;1;1;1;681;777;681;FALSE
5.093.232;5.708.656;5.091.184;5.0;2.0;5.0;0;29.701;5.093.232;5.708.656;5.091.184;14.716.004.915.971.900;2.385.172.605.591.250;31.470.038.392.232.500;2;1;0;621;696;621;FALSE
5.093.232;5.708.656;5.091.184;5.0;2.0;5.0;1;29.751;5.093.232;5.708.656;5.091.184;118.903.065.755.078;18.917.259.016.892.700;3.568.936.476.476.110;1;2;0;621;696;621;FALSE
5.093.232;5.708.656;5.091.184;5.0;2.0;5.0;2;29.724;5.093.232;5.708.656;5.091.184;28.522.642.886.064.300;21.075.555.701.382.100;0.8322169024152226;0;1;2;621;696;621;FALSE
5.093.232;5.708.656;5.091.184;5.0;2.0;5.0;3;29.669;5.093.232;5.708.656;5.091.184;246.704.920.959.671;25.935.413.930.368.600;22.222.823.223.641.300;1;1;1;621;696;621;FALSE
5.276.048;6.055.008;5.218.992;5.0;2.0;5.0;0;29.765;5.276.048;6.055.008;5.218.992;11.582.330.835.805.000;165.297.501.466.003;4.637.967.504.791.020;2;1;0;644;739;637;FALSE
5.276.048;6.055.008;5.218.992;5.0;2.0;5.0;1;29.869;5.276.048;6.055.008;5.218.992;19.517.848.585.977.900;0.5773276995585424;3.435.507.864.650.960;1;2;0;644;739;637;FALSE
5.276.048;6.055.008;5.218.992;5.0;2.0;5.0;2;29.759;5.276.048;6.055.008;5.218.992;18.682.160.554.359.200;1.857.105.115.162.730;17.508.035.971.346.200;0;1;2;644;739;637;FALSE
5.276.048;6.055.008;5.218.992;5.0;2.0;5.0;3;29.733;5.276.048;6.055.008;5.218.992;16.836.906.141.209.300;20.754.784.697.504.000;259.794.240.829.134;1;1;1;644;739;637;FALSE
5.276.048;6.055.008;5.218.992;5.0;2.0;5.0;0;29.617;5.276.048;6.055.008;5.218.992;1.678.359.138.697.950;30.123.313.989.888.600;4.841.908.947.978.960;2;1;0;644;739;637;FALSE
5.276.048;6.055.008;5.218.992;5.0;2.0;5.0;1;29.709;5.276.048;6.055.008;5.218.992;2.968.301.739.051.600;18.996.407.418.291.800;4.164.000.829.522.210;1;2;0;644;739;637;FALSE
5.276.048;6.055.008;5.218.992;5.0;2.0;5.0;2;29.647;5.276.048;6.055.008;5.218.992;27.714.582.267.855.000;27.366.542.082.775.600;23.751.891.292.611.000;0;1;2;644;739;637;FALSE
