state,action_continuous,action_discrete,reward,next_state,raw_delay_p1,raw_delay_p2,raw_delay_p4
"[1.4345153090759042, 0.04447762319367008, 0.4239937561866272, 0.6543155360390746, 1.1714965863825852, 0.6536203494414826, -0.6872524922755432, -0.5012114378985421, -0.6464401329464299, -0.7988778115747658, 0.904685917324384, 1.4207681478525926]",-0.1184367768089242,2,-18.409973188815417,"[0.08754524557882157, -0.3499917743652643, 1.5952597618924336, 0.3514821326661698, 0.39839666790285583, 2.773515090565369, 0.020488533474938838, -1.6614023270198643, -0.17191672345012537, -0.6001418310274875, -0.9130535775842467, 0.9849907081697669]",6.503916,71.8795,6.6291623
"[0.08754524557882157, -0.3499917743652643, 1.5952597618924336, 0.3514821326661698, 0.39839666790285583, 2.773515090565369, 0.020488533474938838, -1.6614023270198643, -0.17191672345012537, -0.6001418310274875, -0.9130535775842467, 0.9849907081697669]",-0.8233131941863491,2,-18.576358929590242,"[0.034752941850207615, -0.036422151144773415, -0.21418723114021884, -0.44431125970070534, 0.19632343160297344, -0.46316544890851896, -0.5632083370690311, 0.9280420949094219, 0.3991934247315187, 3.02984137248113, 0.2033613832442585, -1.6855346279338075]",6.012795,63.88537,6.963729
"[0.034752941850207615, -0.036422151144773415, -0.21418723114021884, -0.44431125970070534, 0.19632343160297344, -0.46316544890851896, -0.5632083370690311, 0.9280420949094219, 0.3991934247315187, 3.02984137248113, 0.2033613832442585, -1.6855346279338075]",3.760337999258815,1,-13.65489415974247,"[0.4343364468195662, 0.7087675186738329, 0.0640647843282777, -0.9553890980769348, 0.10791287913847908, -0.5471352696919387, 0.45903752564385697, 1.226576512300023, -0.39531287134199733, -0.5785926425827091, 1.271161076730526, 0.469541569428252]",6.0883183,77.88573,7.2837267
"[0.4343364468195662, 0.7087675186738329, 0.0640647843282777, -0.9553890980769348, 0.10791287913847908, -0.5471352696919387, 0.45903752564385697, 1.226576512300023, -0.39531287134199733, -0.5785926425827091, 1.271161076730526, 0.469541569428252]",-0.5939890198943437,2,-19.64862204159029,"[4.814762461756839, 5.415301348114523, -0.43260920337179815, -1.2043335056637203, -1.4295027891316532, -1.0131261446495257, 0.8656589496367808, 1.58020469684954, 5.085959382113419, 5.354952481882277, 0.8835600159211522, -1.150969320542711]",5.9535108,83.45469,7.1675706
"[4.814762461756839, 5.415301348114523, -0.43260920337179815, -1.2043335056637203, -1.4295027891316532, -1.0131261446495257, 0.8656589496367808, 1.58020469684954, 5.085959382113419, 5.354952481882277, 0.8835600159211522, -1.150969320542711]",0.32264456929022245,1,-13.919580423751674,"[0.034784849293117696, -0.6059790388361874, -0.04610854620890802, 1.5151201097033884, -0.28430058025186583, 0.5086679541964414, 0.4790988769065258, -1.2546552533004596, -1.451444516960798, -0.8183876576145501, 1.9997724270394712, -0.7935848516275984]",6.058415,78.160484,7.5020766
"[0.034784849293117696, -0.6059790388361874, -0.04610854620890802, 1.5151201097033884, -0.28430058025186583, 0.5086679541964414, 0.4790988769065258, -1.2546552533004596, -1.451444516960798, -0.8183876576145501, 1.9997724270394712, -0.7935848516275984]",0.8136251474920818,1,-14.011526260409315,"[-0.22644546420850817, -0.4611277604516369, 0.8537840697356953, 0.3023015272668732, -0.4477851030819529, -0.4667007070771054, 1.8606652161697868, -0.03865946739366249, -1.159660247997838, -0.8585768332606191, 0.954578215541211, 0.3984222203469717]",6.3026643,97.081985,7.1888533
"[-0.22644546420850817, -0.4611277604516369, 0.8537840697356953, 0.3023015272668732, -0.4477851030819529, -0.4667007070771054, 1.8606652161697868, -0.03865946739366249, -1.159660247997838, -0.8585768332606191, 0.954578215541211, 0.3984222203469717]",0.414614304624911,1,-13.436278865569383,"[-0.6493730065643676, -0.5371478110258215, -0.10914173737829203, -0.10111854882318771, 0.4287619088365341, -0.30309847723675265, 0.3863942215564582, 0.6032016602472268, 0.2646152605740495, -0.5574743642572708, 0.707810268543745, 1.5000789186277452]",6.0413065,76.89083,7.114902
"[-0.6493730065643676, -0.5371478110258215, -0.10914173737829203, -0.10111854882318771, 0.4287619088365341, -0.30309847723675265, 0.3863942215564582, 0.6032016602472268, 0.2646152605740495, -0.5574743642572708, 0.707810268543745, 1.5000789186277452]",-0.28916561829209664,2,-13.75350393189868,"[-1.1004218497594243, -0.6983626054462874, -0.726117988553151, -0.3684104245411975, -0.05835564316697656, -0.3846116606011691, 1.0087572777598146, 0.24951562059872118, -0.13693570057232288, -0.4669926153817288, 0.7294200201607635, 0.41318615490421917]",5.8738465,85.41452,7.121378
"[-1.1004218497594243, -0.6983626054462874, -0.726117988553151, -0.3684104245411975, -0.05835564316697656, -0.3846116606011691, 1.0087572777598146, 0.24951562059872118, -0.13693570057232288, -0.4669926153817288, 0.7294200201607635, 0.41318615490421917]",0.17874679662406043,1,-13.706157175014209,"[0.25520758250994224, -0.46512839781003623, -0.5230880005836819, 1.0593515125520656, 0.007597576546019217, -0.3268724140862127, -1.0515343115432083, 0.15440422424807057, -0.4531232885865204, -0.6751385080084767, 0.5107030390400943, 0.8907668201855]",5.928953,57.19741,7.055833
"[0.25520758250994224, -0.46512839781003623, -0.5230880005836819, 1.0593515125520656, 0.007597576546019217, -0.3268724140862127, -1.0515343115432083, 0.15440422424807057, -0.4531232885865204, -0.6751385080084767, 0.5107030390400943, 0.8907668201855]",-0.1105700497177223,2,-14.525972407375376,"[0.0729936523198286, 0.4871725755681571, 0.1425754359870942, -1.0065652873124276, -1.2423424923396686, -0.902818648319637, -0.7917395425336172, 0.6077963772459344, 0.279951051552053, -0.3460736125526369, 0.8279903194027202, 0.5425365665667626]",6.1096277,60.755478,7.1509175
"[0.0729936523198286, 0.4871725755681571, 0.1425754359870942, -1.0065652873124276, -1.2423424923396686, -0.902818648319637, -0.7917395425336172, 0.6077963772459344, 0.279951051552053, -0.3460736125526369, 0.8279903194027202, 0.5425365665667626]",-0.49687518473825604,2,-14.288499568293355,"[0.23654988519733072, 0.18139101128916463, 1.03969007454375, -0.5870422648204585, -0.8877218478585234, -0.5278475548583542, 0.12802566790392736, -0.5550693820368985, -1.4629675829821598, -0.8133044777169698, 0.47841321160074424, -0.8492993884591923]",6.353123,73.352295,7.0461564
"[0.23654988519733072, 0.18139101128916463, 1.03969007454375, -0.5870422648204585, -0.8877218478585234, -0.5278475548583542, 0.12802566790392736, -0.5550693820368985, -1.4629675829821598, -0.8133044777169698, 0.47841321160074424, -0.8492993884591923]",-0.24255867672768172,2,-13.64353591207695,"[-0.9787598876830238, -0.8148688325121363, 0.007901008065829579, 0.7153837515536008, 0.06848775330155774, -0.4940338550560349, -1.0008558045866607, 0.8770720220245718, -0.2440322178631474, 0.4706296399419642, -0.3692089404988303, -1.1911475879348787]",6.0730743,57.891487,6.7921414
"[-0.9787598876830238, -0.8148688325121363, 0.007901008065829579, 0.7153837515536008, 0.06848775330155774, -0.4940338550560349, -1.0008558045866607, 0.8770720220245718, -0.2440322178631474, 0.4706296399419642, -0.3692089404988303, -1.1911475879348787]",-0.4783118459361611,2,-18.427089135948798,"[0.3975210154351332, -0.40967345299483227, 1.9452001734106414, 1.007516733152226, 0.4153722111940253, 1.278512222992321, -0.7694591716161888, -1.2793217217011714, -0.1332181678512432, 2.1695982477956153, -0.08681526910532161, -1.7017426540538465]",6.598897,61.060623,6.876769
"[0.3975210154351332, -0.40967345299483227, 1.9452001734106414, 1.007516733152226, 0.4153722111940253, 1.278512222992321, -0.7694591716161888, -1.2793217217011714, -0.1332181678512432, 2.1695982477956153, -0.08681526910532161, -1.7017426540538465]",3.4271298159917687,1,-16.12795744137338,"[4.362427197102863, 1.0892236312250239, -1.2538526372202028, 0.640876892319209, 3.951579584089137, 0.3893283671252818, 0.21432400014883443, 1.6744908368764535, 4.45198713886704, 1.5031393578359515, 0.01679641567446318, 0.20682257659313635]",5.7306085,74.53421,6.9078193
"[4.362427197102863, 1.0892236312250239, -1.2538526372202028, 0.640876892319209, 3.951579584089137, 0.3893283671252818, 0.21432400014883443, 1.6744908368764535, 4.45198713886704, 1.5031393578359515, 0.01679641567446318, 0.20682257659313635]",0.5975562267968412,1,-14.618884514548876,"[1.8468482365437877, 0.6748029595171486, 0.34492787748223597, -0.12665649874029325, -1.4404484785372837, -0.30843968474859407, 1.4473143016539816, -1.6899650163714572, -1.4527061438539564, -1.0329158312347186, -0.5667279432189034, 1.6800760905896006]",6.1645503,91.42086,6.732949
"[1.8468482365437877, 0.6748029595171486, 0.34492787748223597, -0.12665649874029325, -1.4404484785372837, -0.30843968474859407, 1.4473143016539816, -1.6899650163714572, -1.4527061438539564, -1.0329158312347186, -0.5667279432189034, 1.6800760905896006]",-0.22555204060561435,2,-18.38609677382494,"[0.23698315468527065, -0.43132907213188887, 0.26510339726036614, 0.8729238953753862, 0.5138179526527957, 3.408451200622314, 1.3527279591095862, -1.7199479975696341, -1.4915996191461092, -1.0091632463271722, 0.9804548586642036, 0.7916902617529477]",6.1428843,90.125435,7.196608
"[0.23698315468527065, -0.43132907213188887, 0.26510339726036614, 0.8729238953753862, 0.5138179526527957, 3.408451200622314, 1.3527279591095862, -1.7199479975696341, -1.4915996191461092, -1.0091632463271722, 0.9804548586642036, 0.7916902617529477]",-0.6125496320479449,2,-14.630651634134788,"[-0.7017991940058395, -0.4120138293775152, 1.0505182914445184, -0.5502104299496337, -1.5416162396498858, -1.0302408223456183, -0.6798224162639505, 1.1331024410688184, -0.614033828852987, -0.008728826499075507, -1.7579818519073516, -1.076789442203801]",6.356062,62.28826,6.3759546
"[-0.7017991940058395, -0.4120138293775152, 1.0505182914445184, -0.5502104299496337, -1.5416162396498858, -1.0302408223456183, -0.6798224162639505, 1.1331024410688184, -0.614033828852987, -0.008728826499075507, -1.7579818519073516, -1.076789442203801]",1.190627042896341,1,-18.634719471229154,"[0.12378322421825377, 1.2822575128555445, -1.2708797227618516, -1.39746673156135, 0.060026242191924664, 1.890669347713328, 0.8686693862912419, -1.5996648758719365, 0.024746452160393614, -0.38068150680954005, -0.7729902861469584, 0.3303557839058886]",5.725987,83.49592,6.6711364
"[0.12378322421825377, 1.2822575128555445, -1.2708797227618516, -1.39746673156135, 0.060026242191924664, 1.890669347713328, 0.8686693862912419, -1.5996648758719365, 0.024746452160393614, -0.38068150680954005, -0.7729902861469584, 0.3303557839058886]",-0.26356310790209597,2,-14.292373910186994,"[1.519167434456044, 0.7778798152894185, 2.232503458174857, -0.4182039474040931, -0.9750287923772858, -0.8236548012598097, -0.6762716635473258, 0.7577464420642382, 1.2918024766572345, 0.5807527877998182, -1.183862206410745, -0.3520084320576542]",6.676877,62.33689,6.5480065
"[1.519167434456044, 0.7778798152894185, 2.232503458174857, -0.4182039474040931, -0.9750287923772858, -0.8236548012598097, -0.6762716635473258, 0.7577464420642382, 1.2918024766572345, 0.5807527877998182, -1.183862206410745, -0.3520084320576542]",0.7219996091349679,1,-13.663849965186316,"[-0.6495097630822136, -0.7746796320639012, 0.17530325181885253, 1.3264453158545066, 0.04852547100750348, 0.48456123273981494, -0.39883834970408205, -1.0288029451544076, -0.11505151060065374, -0.5890924927095641, -0.1276138528214248, 1.0245800223125396]",6.1185107,66.13653,6.8645425
"[-0.6495097630822136, -0.7746796320639012, 0.17530325181885253, 1.3264453158545066, 0.04852547100750348, 0.48456123273981494, -0.39883834970408205, -1.0288029451544076, -0.11505151060065374, -0.5890924927095641, -0.1276138528214248, 1.0245800223125396]",-0.20512117842357833,2,-17.756578310348367,"[1.1657793094171973, 0.5748715025682521, 0.7756510608915522, -0.41233079718247495, 1.4725327134864399, 3.8502193141273926, -0.615435579700519, -1.5706674015951316, 1.127993359317264, 0.04741853513080903, 0.6652357876981537, 0.3511217192447213]",6.2814574,63.170082,7.1021433
"[1.1657793094171973, 0.5748715025682521, 0.7756510608915522, -0.41233079718247495, 1.4725327134864399, 3.8502193141273926, -0.615435579700519, -1.5706674015951316, 1.127993359317264, 0.04741853513080903, 0.6652357876981537, 0.3511217192447213]",0.16809478244857418,1,-13.657904292901124,"[0.20278413361948266, -0.34577740587156924, 0.2646454362665689, 0.4881002500024638, 0.07599228162431014, -0.6161947406109008, -0.22600803502522465, 1.623690182435976, -0.13982591380631623, -0.5535166599084697, 0.3335257666871256, 0.7898093288239523]",6.14276,68.50356,7.0027366
"[0.20278413361948266, -0.34577740587156924, 0.2646454362665689, 0.4881002500024638, 0.07599228162431014, -0.6161947406109008, -0.22600803502522465, 1.623690182435976, -0.13982591380631623, -0.5535166599084697, 0.3335257666871256, 0.7898093288239523]",-0.49322679807193215,2,-19.776613176735225,"[7.784003364859315, 2.5467432545789173, -0.7807004546101511, 0.44933932575312213, -1.6359374619118632, -0.8902334044625125, 1.7141304048757071, -1.1517627145247276, 7.8412483815686596, 5.343638442511167, 0.5639065411682197, -0.7137683976430748]",5.8590317,95.07509,7.071777
"[7.784003364859315, 2.5467432545789173, -0.7807004546101511, 0.44933932575312213, -1.6359374619118632, -0.8902334044625125, 1.7141304048757071, -1.1517627145247276, 7.8412483815686596, 5.343638442511167, 0.5639065411682197, -0.7137683976430748]",-0.09662581129020338,2,-19.172891474092403,"[0.2854342468861901, 1.197262064900488, -0.21044875149094402, -1.2945999965925752, -0.7793134358538273, -0.6989308076573241, -0.5879606539708584, 0.360096976402515, -1.1820422249394464, -0.6030981649363327, -0.978586917918807, -0.8630430311676265]",6.0138097,63.54637,6.6095233
"[0.2854342468861901, 1.197262064900488, -0.21044875149094402, -1.2945999965925752, -0.7793134358538273, -0.6989308076573241, -0.5879606539708584, 0.360096976402515, -1.1820422249394464, -0.6030981649363327, -0.978586917918807, -0.8630430311676265]",-0.3983865901537833,2,-18.846346279133982,"[-1.0293227400280258, -0.8287801653430796, 1.9732883248861084, 0.6803947758743346, -0.17141326156810882, 0.581950605041644, 0.8932420846102419, -1.2302912697956085, 0.2891590681109562, 1.5654668886009175, 1.942463872959641, -1.4190308151151918]",6.6065207,83.83246,7.4849024
"[-1.0293227400280258, -0.8287801653430796, 1.9732883248861084, 0.6803947758743346, -0.17141326156810882, 0.581950605041644, 0.8932420846102419, -1.2302912697956085, 0.2891590681109562, 1.5654668886009175, 1.942463872959641, -1.4190308151151918]",2.914519095355902,1,-14.090427637097921,"[0.2044939407294206, -0.4373994855966965, -0.7886589545514083, 0.8521941315528899, -0.2560720386569474, 0.8469945273946223, 1.740678907605808, -1.4124946780953191, -1.136884832191381, -0.9090940502044402, 1.2174647147639475, 1.0280310614295651]",5.8568716,95.43869,7.267635
"[0.2044939407294206, -0.4373994855966965, -0.7886589545514083, 0.8521941315528899, -0.2560720386569474, 0.8469945273946223, 1.740678907605808, -1.4124946780953191, -1.136884832191381, -0.9090940502044402, 1.2174647147639475, 1.0280310614295651]",-0.11728066656403517,2,-12.209694842259962,"[-1.5735178859477958, -0.9855787021325204, -0.05568777858114455, 0.01051745105690247, 2.2253687810057703, 0.11065436464994619, -0.9437900316184958, 1.1321281489753525, 2.3961138911591604, 0.37523226449148034, -1.1679568819693416, 0.6425678924153153]",6.055815,58.673042,6.552773
"[-1.5735178859477958, -0.9855787021325204, -0.05568777858114455, 0.01051745105690247, 2.2253687810057703, 0.11065436464994619, -0.9437900316184958, 1.1321281489753525, 2.3961138911591604, 0.37523226449148034, -1.1679568819693416, 0.6425678924153153]",0.18688789409746898,1,-16.410588306205835,"[0.34197399581766486, 0.9018026689624229, 1.3274170561244305, -1.1258460636950798, 0.00023253292382648883, -0.5238997389160847, 2.0485276348078285, 0.9153786217029464, -0.7101523539946087, -0.7931740785316994, 1.6589263129227845, 1.1847688383396062]",6.431218,99.65489,7.399932
"[0.34197399581766486, 0.9018026689624229, 1.3274170561244305, -1.1258460636950798, 0.00023253292382648883, -0.5238997389160847, 2.0485276348078285, 0.9153786217029464, -0.7101523539946087, -0.7931740785316994, 1.6589263129227845, 1.1847688383396062]",-0.453281068719327,2,-14.645031429362504,"[-0.7848835184349833, -0.4828015944862109, 0.8870339537317418, -0.49569735605804444, -1.5014019835311656, -0.9903886617365384, -0.011222908276189771, 0.5087436231559466, 0.2598255850397599, 0.039828760639508, -0.9311655926903065, -0.3760639580575809]",6.311689,71.44519,6.6237345
